code;roundTheClock;zone24;timeZone;workingHours;coordinates latitude;coordinates longitude;fullAddress;subwayStations;locationCategory;services;conditionCode
894192;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.70778;37.659887;г. Москва, ул. Автозаводская, д. 7;[['Автозаводская', 'ЗЕЛ', '130'], ['Автозаводская', 'КРЖ', '210']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60003203;True;True;0;[];55.686782;37.736321;г. Москва, ул. Люблинская, д. 38;[['Печатники', 'САЛ', '800'], ['Волжская', 'САЛ', '1060']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
381604;True;False;0;[];55.71911;37.778946;г. Москва, пр-кт Рязанский,  28стр1;[['Окская', 'РОЗ', '110']];Магазин;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
11068546;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.703499;37.833866;г. Москва, км МКАД 8-й,  3, к. 2;[['Лермонтовский Проспект', 'ФИО', '1020'], ['Юго-Восточная', 'РОЗ', '1030'], ['Косино', 'РОЗ', '1070'], ['Выхино', 'ФИО', '1640']];ТЦ;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60000608;True;True;0;[];55.822778;37.753858;г. Москва, ш. Открытое, д. 17к13;[['Бульвар Рокоссовского', 'КРЖ', '1300'], ['Бульвар Рокоссовского', 'КРА', '1500']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
794998;True;True;0;[];55.68697;37.574268;г. Москва, ул. Дмитрия Ульянова,  24, стр. 1;[['Академическая', 'ОРА', '80']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60008866;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.725894;37.526357;г. Москва, ул. Пырьева, д. 5а;[['Парк Победы', 'ЖЕЛ', '1250'], ['Парк Победы', 'СИН', '1250'], ['Кутузовская', 'ГОЛ', '1600'], ['Кутузовская', 'КРЖ', '1600']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
366343;False;False;0;[[28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None];55.546868;37.532538;г. Москва, ул. Адмирала Лазарева, д. 24;[['Улица Горчакова', 'СЕГ', '540'], ['Бульвар Адмирала Ушакова', 'СЕГ', '620']];ТЦ;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
10117373;True;False;0;[];55.773557;37.585395;г. Москва, ул. 2-я Брестская,  37, стр. 1;[['Белорусская', 'КОР', '260'], ['Белорусская', 'ЗЕЛ', '460']];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60002767;False;False;0;[[32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None];55.844328;37.383537;г. Москва, ш. Пятницкое, д. 18;[['Волоколамская', 'СИН', '900'], ['Митино', 'СИН', '1250']];Магазин;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
709533;False;False;0;[[28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None];55.637645;37.758212;г. Москва, ул. Ключевая,  6к1;[['Алма-Атинская', 'ЗЕЛ', '640'], ['Борисово', 'САЛ', '950']];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60028583;True;True;0;[];55.627745;37.610647;г. Москва, ул. Кировоградская, д. 8к3;[['Южная', 'СЕР', '480']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60018528;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [36000000, 72000000], None];55.674519;37.504591;г. Москва, пр-кт Вернадского,  41стр3;[['Проспект Вернадского', 'КРА', '160']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60024309;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.712142;37.656631;г. Москва, ул. Ленинская Слобода,  26стр2;[['Автозаводская', 'ЗЕЛ', '400']];ТЦ;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60003542;True;True;0;[];55.618725;37.543659;г. Москва, ул. Айвазовского, д. 1,  А;[];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
610991;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 57600000], None, None, None];55.639913;37.366844;г. Москва, ул. Новопеределкинская,  7,  А;[['Новопеределкино', 'ЖЕЛ', '670'], ['Боровское Шоссе', 'ЖЕЛ', '820']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': False, 'BARCODE': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};False
718221;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 59400000], None, None, None];55.873036;37.677158;г. Москва, ул. Летчика Бабушкина,  37, к. 2;[['Бабушкинская', 'ОРА', '800']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': False, 'BARCODE': True, 'NFC': False, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};False
60001594;True;True;0;[];55.862064;37.567796;г. Москва, ул. Дубнинская,  10к1;[['Верхние Лихоборы', 'САЛ', '670']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
10037528;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 59400000], None, None, None];55.641254;37.533076;г. Москва, ул. Миклухо-Маклая, д. 55;[['Беляево', 'ОРА', '450']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
892634;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 59400000], None, None, None];55.813268;37.72325;г. Москва, б-р Маршала Рокоссовского, д. 18;[['Бульвар Рокоссовского', 'КРА', '600'], ['Бульвар Рокоссовского', 'КРЖ', '940']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60003721;True;True;0;[];55.73659;37.630766;г. Москва, ул. Новокузнецкая, д. 18/10стр3;[['Третьяковская', 'ОРА', '560'], ['Павелецкая', 'КОР', '640'], ['Новокузнецкая', 'ЗЕЛ', '650'], ['Павелецкая', 'ЗЕЛ', '680']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60003620;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [36000000, 64800000], None, None, None];55.645685;37.543452;г. Москва, ул. Бутлерова, д. 30,  А;[['Беляево', 'ОРА', '1040'], ['Калужская', 'ОРА', '1120']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
33998;True;True;0;[];55.546908;37.552633;г. Москва, б-р Адмирала Ушакова, д. 5;[['Улица Скобелевская', 'СЕГ', '100']];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
11085260;True;True;0;[];55.778033;37.46292;г. Москва, пр-кт Маршала Жукова,  58к1;[];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
10119128;False;False;0;[[30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, [30600000, 72000000], None, None, None, None, None];55.75898;37.710144;г. Москва, ул. Авиамоторная,  2, к. 34;[['Лефортово', 'РОЗ', '700'], ['Авиамоторная', 'ЖЕЛ', '870'], ['Авиамоторная', 'РОЗ', '870']];Государственное учреждение;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
789088;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [34200000, 61200000], None, None, None];55.71519;37.797478;г. Москва, пр-кт Рязанский, д. 58/1;[['Рязанский Проспект', 'ФИО', '320']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60010567;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.806314;37.515097;г. Москва, пр-кт Ленинградский,  76к2;[['Сокол', 'ЗЕЛ', '90']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60003587;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [36000000, 72000000], None];55.674519;37.504591;г. Москва, пр-кт Вернадского,  41стр3;[['Проспект Вернадского', 'КРА', '160']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60018521;True;False;0;[];55.776386;37.65514;г. Москва, пл. Комсомольская, д. 3;[['Комсомольская', 'КРА', '70'], ['Комсомольская', 'КОР', '80']];Транспортный объект;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60008506;False;False;0;[[21600000, 64800000], None, [21600000, 64800000], None, [21600000, 64800000], None, [21600000, 64800000], None, [21600000, 64800000], None, [21600000, 64800000], None, [21600000, 64800000], None];55.652354;37.828886;г. Москва, км МКАД 14-й,  2, стр. 3;[];Магазин;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
10099469;False;False;0;[[32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None];55.692111;37.589042;г. Москва, ул. Шверника,  13к1;[['Академическая', 'ОРА', '980'], ['Крымская', 'КРЖ', '1030']];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
10110270;True;True;0;[];55.815865;37.597669;г. Москва, пр-д Огородный, д. 19;[['Бутырская', 'САЛ', '280']];Отделение банка;{'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
837854;True;True;0;[];55.782019;37.707025;г. Москва, ул. Семеновская Б., д. 28;[['Электрозаводская', 'СИН', '100']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
474889;False;False;0;[[32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None];55.80947;37.707969;г. Москва, ул. 2-я Прогонная,  10;[];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
287028;False;False;0;[[28800000, 72000000], None, [28800000, 72000000], None, [28800000, 72000000], None, [28800000, 72000000], None, [28800000, 72000000], None, None, None, None, None];55.729579;37.565174;г. Москва, ул. Большая Пироговская, д. 4,  1;[['Спортивная', 'КРА', '650'], ['Фрунзенская', 'КРА', '1000'], ['Лужники', 'КРЖ', '1010']];Государственное учреждение;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
615494;True;True;0;[];55.730882;37.632282;г. Москва, ул. Валовая, д. 8/18;[['Павелецкая', 'КОР', '250'], ['Павелецкая', 'ЗЕЛ', '260'], ['Серпуховская', 'СЕР', '610']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60015272;True;True;0;[];55.790679;37.6003;г. Москва, ул. Тихвинская, д. 20;[['Савёловская', 'СЕР', '830'], ['Менделеевская', 'СЕР', '980'], ['Марьина Роща', 'САЛ', '1040'], ['Савёловская', 'ЖЕЛ', '1060']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
10203539;False;False;0;[[34200000, 72000000], None, [34200000, 72000000], None, [34200000, 72000000], None, [34200000, 72000000], None, [34200000, 72000000], None, [32400000, 61200000], None, [36000000, 57600000], None];55.574849;37.580077;г. Москва, б-р Дмитрия Донского, д. 1;[['Улица Старокачаловская', 'СЕГ', '520'], ['Бульвар Дмитрия Донского', 'СЕР', '570'], ['Лесопарковая', 'СЕГ', '770']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
10397533;False;False;0;[[32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None, [32400000, 82800000], None];55.766668;37.381585;г. Москва, ш. Рублевское, д. 62;[];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
248821;False;False;0;[[32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [39600000, 72000000], None, None, None];55.651669;37.490542;г. Москва, пр-кт Ленинский, д. 117;[['Тропарёво', 'КРА', '1170'], ['Юго-Западная', 'КРА', '1300']];Медицинское учреждение;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60029830;False;False;0;[[32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None];55.803634;37.618503;г. Москва, ул. Шереметьевская, д. 20;[['Марьина Роща', 'САЛ', '730']];ТЦ;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60017251;True;True;0;[];55.851056;37.352559;г. Москва, ул. Митинская, д. 47;[['Пятницкое Шоссе', 'СИН', '420']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
751037;True;True;0;[];55.620088;37.507022;г. Москва, пр-кт Новоясеневский,  1, к. 2;[['Тёплый Стан', 'ОРА', '50']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
905586;False;False;0;[[36000000, 75600000], None, [36000000, 75600000], None, [36000000, 75600000], None, [36000000, 75600000], None, [36000000, 75600000], None, [36000000, 72000000], None, [36000000, 75600000], None];55.759238;37.409244;г. Москва, б-р Осенний, д. 12;[['Крылатское', 'СИН', '140']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60002226;True;True;0;[];55.804075;37.583481;г. Москва, ул. Бутырская,  76стр1;[['Дмитровская', 'СЕР', '450']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60026626;True;True;0;[];55.68697;37.574268;г. Москва, ул. Дмитрия Ульянова,  24, стр. 1;[['Академическая', 'ОРА', '80']];Отделение банка;{'CASHIN_ITEMS_CNT200': False, 'SELF_ENCASHMENT': False, 'CASHIN': False, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60015529;True;True;0;[];55.66963;37.453172;г. Москва, ул. Никулинская, д. 25;[['Озерная', 'ЖЕЛ', '170']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60014744;True;True;0;[];55.619812;37.507243;г. Москва, пр-кт Новоясеневский,  1, к. 2;[['Тёплый Стан', 'ОРА', '20']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
10357516;False;False;0;[[32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [36000000, 57600000], None, None, None];55.756005;37.633104;г. Москва, пр-д Лубянский, д. 17;[['Китай-Город', 'ОРА', '140'], ['Китай-Город', 'ФИО', '160']];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60006348;True;True;0;[];55.815935;37.46261;г. Москва, ул. Габричевского, д. 10, к. 3;[['Щукинская', 'ФИО', '740']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
894154;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 61200000], None, [36000000, 54000000], None];55.637794;37.656173;г. Москва, ул. Кантемировская, д. 47;[['Кантемировская', 'ЗЕЛ', '100']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60008468;True;True;0;[];55.717274;37.677804;г. Москва, ул. Шарикоподшипниковская,  13стр1;[['Дубровка', 'САЛ', '90']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
16662;False;False;0;[[32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None];55.706883;37.592096;г. Москва, ул. Вавилова, д. 3;[['Ленинский Проспект', 'ОРА', '340'], ['Площадь Гагарина', 'КРЖ', '340']];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
12380;True;True;0;[];55.815935;37.46261;г. Москва, ул. Габричевского, д. 10, к. 3;[['Щукинская', 'ФИО', '740']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60009662;True;True;0;[];55.735707;37.592303;г. Москва, б-р Зубовский, д. 13,  1;[['Парк Культуры', 'КРА', '70'], ['Парк Культуры', 'КОР', '100']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
142535;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.798647;37.718974;г. Москва, ул. Большая Черкизовская, д. 5;[['Преображенская Площадь', 'КРА', '230']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
361752;True;True;0;[];55.725199;37.46193;г. Москва, б-р Славянский,  15;[['Славянский Бульвар', 'СИН', '610'], ['Кунцевская', 'СИН', '1150'], ['Кунцевская', 'ГОЛ', '1160'], ['Пионерская', 'ГОЛ', '1240']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60016120;True;True;0;[];55.65562;37.743902;г. Москва, ул. Люблинская, д. 157к3;[['Братиславская', 'САЛ', '470'], ['Марьино', 'САЛ', '490']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
